ID,Subject,Total,proba_echec
194072,مقاومة المواد وخواصها,0.0,0.9999696
205131,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195135,نظرية الحقول الكهرطيسية,0.0,0.9999696
201041,التحليل الرياضي,0.0,0.9999696
201233,هندسة الكترونية,0.0,0.9999696
205018,نظرية الحقول الكهرطيسية,0.0,0.9999696
205061,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205145,نظرية الحقول الكهرطيسية,0.0,0.9999696
211160,التحليل الرياضي,0.0,0.9999696
2255,رياضيات 3,0.0,0.9999696
195094,نظرية الحقول الكهرطيسية,0.0,0.9999696
203122,رياضيات 3,0.0,0.9999696
201123,التحليل الرياضي,0.0,0.9999696
3034,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
214089,اللغة الانكليزية 3,0.0,0.9999696
2800,الحقول الكهرومغناطيسية,0.0,0.9999696
201228,التحليل الرياضي,0.0,0.9999696
2206,رياضيات 3,0.0,0.9999696
2938,تكنولوجيا المواد الكهربائية,0.0,0.9999696
202073,رياضيات 3,0.0,0.9999696
191004,التحليل الرياضي,0.0,0.9999696
214057,رياضيات 3,0.0,0.9999696
196125,رياضيات 3,0.0,0.9999696
2117,تكنولوجيا المواد الكهربائية,0.0,0.9999696
193150,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
196042,هندسة ميكانيكية,0.0,0.9999696
191155,التحليل الرياضي,0.0,0.9999696
206118,هندسة ميكانيكية,0.0,0.9999696
201155,هندسة الكترونية,0.0,0.9999696
197129,هندسة ميكانيكية,0.0,0.9999696
204055,رياضيات 3,0.0,0.9999696
207080,هندسة ميكانيكية,0.0,0.9999696
192096,نظرية الدارات الكهربائية,0.0,0.9999696
214026,نظرية الدارات الكهربائية,0.0,0.9999696
2929,رياضيات 3,0.0,0.9999696
2120,رياضيات 4,0.0,0.9999696
191102,التحليل الرياضي,0.0,0.9999696
1634,بحوث العمليات 1,0.0,0.9999696
214038,رياضيات 3,0.0,0.9999696
197142,هندسة ميكانيكية,0.0,0.9999696
2117,رياضيات 3,0.0,0.9999696
194013,اللغة الانكليزية 3,0.0,0.9999696
213064,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
196007,رياضيات 3,0.0,0.9999696
205030,نظرية الحقول الكهرطيسية,0.0,0.9999696
202065,اللغة الانكليزية 3,0.0,0.9999696
202122,اللغة الانكليزية 3,0.0,0.9999696
214041,اللغة الانكليزية 3,0.0,0.9999696
207016,هندسة ميكانيكية,0.0,0.9999696
196068,رياضيات 3,0.0,0.9999696
215062,تكنولوجيا المواد الكهربائية,0.0,0.9999696
202214,اللغة الانكليزية 3,0.0,0.9999696
2616,نظرية الحقول الكهرطيسية,0.0,0.9999696
214088,رياضيات 3,0.0,0.9999696
201233,التحليل الرياضي,0.0,0.9999696
201140,التحليل الرياضي,0.0,0.9999696
205116,نظرية الحقول الكهرطيسية,0.0,0.9999696
215042,تكنولوجيا المواد الكهربائية,0.0,0.9999696
197142,تكنولوجيا المواد الكهربائية,0.0,0.9999696
206143,رياضيات 3,0.0,0.9999696
201233,بحوث العمليات 1,0.0,0.9999696
201281,التحليل الرياضي,0.0,0.9999696
2873,التحليل الرياضي,0.0,0.9999696
201155,التحليل الرياضي,0.0,0.9999696
196108,رياضيات 3,0.0,0.9999696
214003,نظرية الدارات الكهربائية,0.0,0.9999696
204107,مقاومة المواد وخواصها,0.0,0.9999696
196063,رياضيات 3,0.0,0.9999696
194047,مقاومة المواد وخواصها,0.0,0.9999696
206059,رياضيات 3,0.0,0.9999696
194083,مقاومة المواد وخواصها,0.0,0.9999696
201223,التحليل الرياضي,0.0,0.9999696
191060,التحليل الرياضي,0.0,0.9999696
3067,تكنولوجيا المواد الكهربائية,0.0,0.9999696
201129,التحليل الرياضي,0.0,0.9999696
212014,تكنولوجيا المواد الكهربائية,0.0,0.9999696
214020,رياضيات 3,0.0,0.9999696
195058,تكنولوجيا المواد الكهربائية,0.0,0.9999696
Unknown,التحليل الرياضي,0.0,0.9999696
201228,التحليل الرياضي,0.0,0.9999696
201048,التحليل الرياضي,0.0,0.9999696
217084,رياضيات 3,0.0,0.9999696
193178,تكنولوجيا المواد الكهربائية,0.0,0.9999696
201203,التحليل الرياضي,0.0,0.9999696
3005,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
195147,رياضيات 3,0.0,0.9999696
2996,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
191167,التحليل الرياضي,0.0,0.9999696
195056,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195176,رياضيات 4,0.0,0.9999696
201019,التحليل الرياضي,0.0,0.9999696
201281,التحليل الرياضي,0.0,0.9999696
194017,رياضيات 3,0.0,0.9999696
195020,نظرية الحقول الكهرطيسية,0.0,0.9999696
214089,رياضيات 3,0.0,0.9999696
201244,التحليل الرياضي,0.0,0.9999696
202236,اللغة الانكليزية 3,0.0,0.9999696
2992,تكنولوجيا المواد الكهربائية,0.0,0.9999696
193076,تكنولوجيا المواد الكهربائية,0.0,0.9999696
196090,هندسة ميكانيكية,0.0,0.9999696
206020,رياضيات 3,0.0,0.9999696
191151,التحليل الرياضي,0.0,0.9999696
1787,تكنولوجيا المواد الكهربائية,0.0,0.9999696
203105,الأمن الصناعي والاقتصاد الهندسي,0.0,0.9999696
201203,بحوث العمليات 1,0.0,0.9999696
191037,التحليل الرياضي,0.0,0.9999696
191045,التحليل الرياضي,0.0,0.9999696
2247,رياضيات 3,0.0,0.9999696
196077,رياضيات 3,0.0,0.9999696
191045,التحليل الرياضي,0.0,0.9999696
201161,التحليل الرياضي,0.0,0.9999696
191060,التحليل الرياضي,0.0,0.9999696
201081,التحليل الرياضي,0.0,0.9999696
3743,الحقول الكهرومغناطيسية,0.0,0.9999696
201212,التحليل الرياضي,0.0,0.9999696
194079,نظرية الدارات الكهربائية,0.0,0.9999696
3747,الحقول الكهرومغناطيسية,0.0,0.9999696
196087,رياضيات 3,0.0,0.9999696
2255,رياضيات 3,0.0,0.9999696
197070,رياضيات 3,0.0,0.9999696
192132,الحقول الكهرومغناطيسية,0.0,0.9999696
204090,رياضيات 3,0.0,0.9999696
204034,رياضيات 3,0.0,0.9999696
205197,رياضيات 3,0.0,0.9999696
206127,هندسة ميكانيكية,0.0,0.9999696
196042,تكنولوجيا المواد الكهربائية,0.0,0.9999696
191102,التحليل الرياضي,0.0,0.9999696
203044,رياضيات 3,0.0,0.9999696
202075,رياضيات 3,0.0,0.9999696
206158,تكنولوجيا المواد الكهربائية,0.0,0.9999696
197027,مقاومة المواد وخواصها,0.0,0.9999696
215017,رياضيات 3,0.0,0.9999696
206020,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195132,رياضيات 3,0.0,0.9999696
206047,تكنولوجيا المواد الكهربائية,0.0,0.9999696
202209,رياضيات 3,0.0,0.9999696
3056,رياضيات 3,0.0,0.9999696
195056,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3090,رياضيات 3,0.0,0.9999696
2332,مقاومة المواد وخواصها,0.0,0.9999696
2267,رياضيات 3,0.0,0.9999696
3074,رياضيات 3,0.0,0.9999696
3020,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2996,رياضيات 3,0.0,0.9999696
196042,رياضيات 3,0.0,0.9999696
196130,رياضيات 4,0.0,0.9999696
205173,رياضيات 3,0.0,0.9999696
2281,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195190,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205058,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2126,رياضيات 4,0.0,0.9999696
2241,هندسة ميكانيكية,0.0,0.9999696
196042,رياضيات 3,0.0,0.9999696
2619,هندسة ميكانيكية,0.0,0.9999696
204012,رياضيات 3,0.0,0.9999696
215023,رياضيات 3,0.0,0.9999696
215042,رياضيات 3,0.0,0.9999696
2703,رياضيات 3,0.0,0.9999696
2615,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3015,تكنولوجيا المواد الكهربائية,0.0,0.9999696
206081,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195092,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2889,تكنولوجيا المواد الكهربائية,0.0,0.9999696
216012,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2586,تكنولوجيا المواد الكهربائية,0.0,0.9999696
215054,نظرية الحقول الكهرطيسية,0.0,0.9999696
195149,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195020,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2992,تكنولوجيا المواد الكهربائية,0.0,0.9999696
206054,تكنولوجيا المواد الكهربائية,0.0,0.9999696
1787,تكنولوجيا المواد الكهربائية,0.0,0.9999696
213172,رياضيات 3,0.0,0.9999696
2590,تكنولوجيا المواد الكهربائية,0.0,0.9999696
204020,اللغة الانكليزية 3,0.0,0.9999696
2705,تكنولوجيا المواد الكهربائية,0.0,0.9999696
204105,رياضيات 3,0.0,0.9999696
2311,مقاومة المواد وخواصها,0.0,0.9999696
2996,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195153,تكنولوجيا المواد الكهربائية,0.0,0.9999696
211010,التحليل الرياضي,0.0,0.9999696
197144,مقاومة المواد وخواصها,0.0,0.9999696
2997,تكنولوجيا المواد الكهربائية,0.0,0.9999696
206083,تكنولوجيا المواد الكهربائية,0.0,0.9999696
211046,الجبر الخطي,0.0,0.9999696
216164,تكنولوجيا المواد الكهربائية,0.0,0.9999696
203105,رياضيات 4,0.0,0.9999696
201041,نظرية الدارات الكهربائية,0.0,0.9999696
2570,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195126,تكنولوجيا المواد الكهربائية,0.0,0.9999696
223125,رياضيات 3,0.0,0.9999696
2804,رياضيات 4,0.0,0.9999696
196136,رياضيات 3,0.0,0.9999696
3074,تكنولوجيا المواد الكهربائية,0.0,0.9999696
215052,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205175,نظرية الحقول الكهرطيسية,0.0,0.9999696
674,رياضيات 3,0.0,0.9999696
2117,رياضيات 4,0.0,0.9999696
205013,تكنولوجيا المواد الكهربائية,0.0,0.9999696
197126,رياضيات 4,0.0,0.9999696
215124,رياضيات 3,0.0,0.9999696
197032,رياضيات 3,0.0,0.9999696
211028,التحليل الرياضي,0.0,0.9999696
195180,تكنولوجيا المواد الكهربائية,0.0,0.9999696
211046,التحليل الرياضي,0.0,0.9999696
2882,رياضيات 3,0.0,0.9999696
205110,نظرية الحقول الكهرطيسية,0.0,0.9999696
195035,تكنولوجيا المواد الكهربائية,0.0,0.9999696
196042,رياضيات 4,0.0,0.9999696
2545,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195094,تكنولوجيا المواد الكهربائية,0.0,0.9999696
206145,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205113,تكنولوجيا المواد الكهربائية,0.0,0.9999696
195200,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2675,تكنولوجيا المواد الكهربائية,0.0,0.9999696
216113,رياضيات 3,0.0,0.9999696
2269,رياضيات 4,0.0,0.9999696
195028,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205088,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2753,رياضيات 3,0.0,0.9999696
202224,تكنولوجيا المواد الكهربائية,0.0,0.9999696
193097,رياضيات 3,0.0,0.9999696
3129,رياضيات 3,0.0,0.9999696
197137,رياضيات 4,0.0,0.9999696
205124,رياضيات 3,0.0,0.9999696
196062,رياضيات 3,0.0,0.9999696
201269,التحليل الرياضي,0.0,0.9999696
206108,رياضيات 3,0.0,0.9999696
215108,رياضيات 3,0.0,0.9999696
203105,رياضيات 3,0.0,0.9999696
205015,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205061,تكنولوجيا المواد الكهربائية,0.0,0.9999696
204043,رياضيات 3,0.0,0.9999696
205068,نظرية الحقول الكهرطيسية,0.0,0.9999696
202124,رياضيات 3,0.0,0.9999696
197024,رياضيات 4,0.0,0.9999696
197142,رياضيات 4,0.0,0.9999696
2938,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205044,تكنولوجيا المواد الكهربائية,0.0,0.9999696
202030,رياضيات 3,0.0,0.9999696
215108,برمجيات متقدمة في نظم التحكم 1,0.0,0.9999696
195201,تكنولوجيا المواد الكهربائية,0.0,0.9999696
203173,رياضيات 3,0.0,0.9999696
195132,نظرية الحقول الكهرطيسية,0.0,0.9999696
197142,مقاومة المواد وخواصها,0.0,0.9999696
2980,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2882,نظرية الحقول الكهرطيسية,0.0,0.9999696
205052,تكنولوجيا المواد الكهربائية,0.0,0.9999696
202110,رياضيات 3,0.0,0.9999696
206076,رياضيات 3,0.0,0.9999696
207016,مقاومة المواد وخواصها,0.0,0.9999696
206109,تكنولوجيا المواد الكهربائية,0.0,0.9999696
203163,رياضيات 3,0.0,0.9999696
195135,تكنولوجيا المواد الكهربائية,0.0,0.9999696
215052,نظرية الحقول الكهرطيسية,0.0,0.9999696
196128,رياضيات 4,0.0,0.9999696
205124,نظرية الحقول الكهرطيسية,0.0,0.9999696
2332,رياضيات 3,0.0,0.9999696
206134,رياضيات 4,0.0,0.9999696
205047,رياضيات 3,0.0,0.9999696
2892,رياضيات 3,0.0,0.9999696
195155,تكنولوجيا المواد الكهربائية,0.0,0.9999696
203131,رياضيات 3,0.0,0.9999696
205131,رياضيات 3,0.0,0.9999696
203114,رياضيات 3,0.0,0.9999696
202174,رياضيات 4,0.0,0.9999696
204040,رياضيات 3,0.0,0.9999696
192059,رياضيات 3,0.0,0.9999696
205113,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2898,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2596,نظرية الحقول الكهرطيسية,0.0,0.9999696
205068,تكنولوجيا المواد الكهربائية,0.0,0.9999696
201142,التحليل الرياضي,0.0,0.9999696
2367,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205113,نظرية الحقول الكهرطيسية,0.0,0.9999696
2648,رياضيات 3,0.0,0.9999696
197024,هندسة ميكانيكية,0.0,0.9999696
192111,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2554,رياضيات 3,0.0,0.9999696
3067,تكنولوجيا المواد الكهربائية,0.0,0.9999696
213019,رياضيات 3,0.0,0.9999696
2929,نظرية الحقول الكهرطيسية,0.0,0.9999696
195029,نظرية الحقول الكهرطيسية,0.0,0.9999696
215033,تكنولوجيا المواد الكهربائية,0.0,0.9999696
2568,رياضيات 3,0.0,0.9999696
205146,نظرية الحقول الكهرطيسية,0.0,0.9999696
192030,رياضيات 3,0.0,0.9999696
2135,نظرية الدارات الكهربائية,0.0,0.9999696
2997,رياضيات 3,0.0,0.9999696
211198,التحليل الرياضي,0.0,0.9999696
201279,التحليل الرياضي,0.0,0.9999696
3020,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3857,رياضيات 3,0.0,0.9999696
201061,التحليل الرياضي,0.0,0.9999696
207016,تكنولوجيا المواد الكهربائية,0.0,0.9999696
201114,التحليل الرياضي,0.0,0.9999696
211170,التحليل الرياضي,0.0,0.9999696
211042,التحليل الرياضي,0.0,0.9999696
192098,الحقول الكهرومغناطيسية,0.0,0.9999696
2671,تكنولوجيا المواد الكهربائية,0.0,0.9999696
196098,تكنولوجيا المواد الكهربائية,0.0,0.9999696
211127,التحليل الرياضي,0.0,0.9999696
196096,تكنولوجيا المواد الكهربائية,0.0,0.9999696
205117,نظرية الحقول الكهرطيسية,0.0,0.9999696
194013,اللغة الانكليزية 3,0.0,0.9999696
2165,رياضيات 4,0.0,0.9999696
2929,تكنولوجيا المواد الكهربائية,0.0,0.9999696
201168,التحليل الرياضي,0.0,0.9999696
205131,نظرية الحقول الكهرطيسية,0.0,0.9999696
205047,نظرية الحقول الكهرطيسية,0.0,0.9999696
202238,تكنولوجيا المواد الكهربائية,0.0,0.9999696
207014,تكنولوجيا المواد الكهربائية,0.0,0.9999696
3857,الحقول الكهرومغناطيسية,0.0,0.9999696
2522,تكنولوجيا المواد الكهربائية,0.0,0.9999696
215023,تكنولوجيا المواد الكهربائية,1.0,0.9999696
2560,تكنولوجيا المواد الكهربائية,1.0,0.9999696
203105,نظرية الدارات الكهربائية 2,1.0,0.9999696
205107,تكنولوجيا المواد الكهربائية,1.0,0.9999696
1302,مقاومة المواد وخواصها,1.0,0.9999696
204027,مقاومة المواد وخواصها,1.0,0.9999696
194111,مقاومة المواد وخواصها,1.0,0.9999696
205060,تكنولوجيا المواد الكهربائية,1.0,0.9999696
195151,تكنولوجيا المواد الكهربائية,1.0,0.9999696
2899,هندسة الكترونية,1.0,0.9999696
195151,تكنولوجيا المواد الكهربائية,1.0,0.9999696
195115,تكنولوجيا المواد الكهربائية,1.0,0.9999696
1832,تكنولوجيا المواد الكهربائية,1.0,0.9999696
2929,تكنولوجيا المواد الكهربائية,1.0,0.9999696
195135,تكنولوجيا المواد الكهربائية,1.0,0.9999696
Unknown,تكنولوجيا المواد الكهربائية,1.0,0.9999696
205030,تكنولوجيا المواد الكهربائية,1.0,0.9999696
205018,تكنولوجيا المواد الكهربائية,1.0,0.9999696
201097,هندسة الكترونية,1.0,0.9999696
2884,تكنولوجيا المواد الكهربائية,1.0,0.9999696
215108,تكنولوجيا المواد الكهربائية,1.0,0.9999696
202174,نظرية الدارات الكهربائية,10.0,0.9076928
2307,رياضيات 3,10.0,0.7239802
2353,تكنولوجيا المواد الكهربائية,10.0,0.87673545
2670,نظرية الدارات الكهربائية,10.0,0.9529435
192181,الحقول الكهرومغناطيسية,10.0,0.91759294
2485,رياضيات 3,10.0,0.7239802
214058,نظرية الدارات الكهربائية,10.0,0.9095598
191015,نظرية الدارات الكهربائية,10.0,0.9183377
192094,الحقول الكهرومغناطيسية,10.0,0.91759294
205113,برمجيات متقدمة في نظم التحكم 1,10.0,0.9451652
3804,الحقول الكهرومغناطيسية,10.0,0.91759294
2753,رياضيات 3,10.0,0.7378184
201244,تحكم حديث,10.0,0.96018994
214010,مقاومة المواد وخواصها,10.0,0.89620453
1880,رياضيات 3,10.0,0.79818124
196106,نظرية الدارات الكهربائية,10.0,0.91823566
195127,تكنولوجيا المواد الكهربائية,10.0,0.88643205
201148,هندسة الكترونية,10.0,0.91512764
3827,رياضيات 4,10.0,0.87862617
205061,هندسة الكترونية 1,10.0,0.94081724
196091,النظم المنطقية والدارات الرقمية,10.0,0.9434174
2675,برمجيات متقدمة في نظم التحكم 1,10.0,0.9451652
213056,نظرية الدارات الكهربائية 1,10.0,0.92949957
3743,رياضيات 3,10.0,0.79818124
204064,نظرية الدارات الكهربائية,10.0,0.9095598
203191,الأمن الصناعي والاقتصاد الهندسي,10.0,0.8872406
2507,مبادئ الاتصالات,10.0,0.9393867
194063,نظرية الدارات الكهربائية,10.0,0.9095598
1837,رياضيات 3,10.0,0.7239802
2485,رياضيات 3,10.0,0.7239802
196021,رياضيات 3,10.0,0.7239802
196032,رياضيات 3,10.0,0.7239802
204011,نظرية الدارات الكهربائية,10.0,0.9095598
2875,نظرية الدارات الكهربائية,10.0,0.9076928
2427,رياضيات 3,10.0,0.7239802
214103,نظرية الدارات الكهربائية,10.0,0.9095598
203019,الأمن الصناعي والاقتصاد الهندسي,10.0,0.8872406
3743,تكنولوجيا المواد الكهربائية,10.0,0.87255377
2492,تكنولوجيا المواد الكهربائية,10.0,0.88643205
217112,الآلات الكهربائية 1,11.0,0.8781412
2488,رياضيات 3,11.0,0.7239802
191168,نظرية الدارات الكهربائية,11.0,0.9183377
196137,رياضيات 3,11.0,0.7239802
202209,لغات برمجة,11.0,0.9268958
196077,النظم المنطقية والدارات الرقمية,11.0,0.9434174
3206,نظرية الدارات الكهربائية,11.0,0.9183377
212123,لغات برمجة,11.0,0.9268958
204037,مقاومة المواد وخواصها,11.0,0.89620453
204012,الهندسة الالكترونية 1,11.0,0.9398885
193121,نظرية الدارات الكهربائية 2,11.0,0.92949957
214100,نظرية الدارات الكهربائية,11.0,0.9095598
196164,رياضيات 3,11.0,0.7239802
2220,رياضيات 3,11.0,0.7239802
204064,مقاومة المواد وخواصها,11.0,0.89620453
2703,تكنولوجيا المواد الكهربائية,11.0,0.87673545
196068,نظرية الدارات الكهربائية,11.0,0.91823566
191159,هندسة الكترونية,11.0,0.91512764
194121,هندسة الكترونية 1,11.0,0.9181346
3067,رياضيات 4,11.0,0.9032868
192086,الأدوات نصف الناقلة,11.0,0.89079463
1302,نظرية الدارات الكهربائية,11.0,0.9095598
203193,الأمن الصناعي والاقتصاد الهندسي,11.0,0.8872406
196117,رياضيات 3,11.0,0.7239802
2580,رياضيات 3,11.0,0.7239802
196118,رياضيات 3,11.0,0.7239802
192140,رياضيات 3,11.0,0.79818124
217050,الآلات الكهربائية 1,11.0,0.8781412
203173,نظرية الحقول الكهرطيسية,11.0,0.9118516
202207,الحقول الكهرومغناطيسية,12.0,0.91759294
196086,رياضيات 3,12.0,0.7239802
196038,رياضيات 3,12.0,0.7239802
201155,نظرية الدارات الكهربائية,12.0,0.9183377
196129,رياضيات 3,12.0,0.7239802
192122,الحقول الكهرومغناطيسية,12.0,0.91759294
2545,رياضيات 3,12.0,0.7239802
196105,رياضيات 3,12.0,0.7239802
2557,رياضيات 3,12.0,0.7239802
193016,الأمن الصناعي والاقتصاد الهندسي,12.0,0.8944669
193108,نظرية الدارات الكهربائية 1,12.0,0.92949957
196055,رياضيات 3,12.0,0.7239802
2378,الآلات الكهربائية 1,12.0,0.8781412
194086,هندسة الكترونية 1,12.0,0.9181346
204043,هندسة ميكانيكية ,12.0,0.91700673
196039,رياضيات 3,12.0,0.7239802
2516,رياضيات 3,12.0,0.7239802
212110,نظرية الدارات الكهربائية,12.0,0.9076928
2804,نظرية الدارات الكهربائية 1,12.0,0.92949957
192173,نظرية الدارات الكهربائية,12.0,0.9076928
2619,رياضيات 3,12.0,0.80425584
3074,رياضيات 4,12.0,0.9032868
194117,نظرية الدارات الكهربائية,12.0,0.9095598
3184,هندسة الكترونية,12.0,0.91512764
197138,مقاومة المواد وخواصها,12.0,0.8895355
196074,نظرية الدارات الكهربائية,12.0,0.91823566
191071,التحليل الرياضي,12.0,0.8876376
214101,نظرية الدارات الكهربائية,12.0,0.9095598
202117,الحقول الكهرومغناطيسية,12.0,0.91759294
3743,نظرية الدارات الكهربائية,12.0,0.9076928
204102,مقاومة المواد وخواصها,12.0,0.89620453
2426,تكنولوجيا المواد الكهربائية,12.0,0.87673545
2645,رياضيات 3,12.0,0.80425584
2545,رياضيات 3,12.0,0.7239802
207057,مقاومة المواد وخواصها,12.0,0.8895355
195080,نظرية الدارات الكهربائية,12.0,0.9529435
2516,رياضيات 3,12.0,0.7239802
197135,رياضيات 3,12.0,0.80425584
3275,الحقول الكهرومغناطيسية,12.0,0.91759294
2821,الخوارزميات وبنى المعطيات,13.0,0.9357585
197081,الآلات الكهربائية 1,13.0,0.8751473
3752,الحقول الكهرومغناطيسية,13.0,0.91212785
193110,نظرية الدارات الكهربائية 1,13.0,0.93148166
3220,الحقول الكهرومغناطيسية,13.0,0.91212785
217126,مقاومة المواد وخواصها,13.0,0.89251125
2590,نظرية الدارات الكهربائية,13.0,0.9542988
3211,نظرية الدارات الكهربائية,13.0,0.9206068
201019,نظرية الدارات الكهربائية,13.0,0.9206068
3275,الحقول الكهرومغناطيسية,13.0,0.91212785
214096,نظرية الدارات الكهربائية,13.0,0.9120495
193063,الأمن الصناعي والاقتصاد الهندسي,13.0,0.89182466
204060,الهندسة الالكترونية 1,13.0,0.93579847
202214,لغات برمجة,13.0,0.9299849
214003,مقاومة المواد وخواصها,13.0,0.899021
194086,رياضيات 4,13.0,0.8586767
216003,هندسة ميكانيكية,13.0,0.92064553
192148,رياضيات 3,13.0,0.74570066
194017,نظرية الدارات الكهربائية,13.0,0.9120495
215023,الهندسة الالكترونية 1,13.0,0.91785204
3129,دارات الكترونية,13.0,0.9184136
2220,القياسات الكهربائية وأجهزة القياس,13.0,0.93844384
193101,نظرية الدارات الكهربائية 2,13.0,0.93148166
205044,هندسة الكترونية 1,13.0,0.9425008
2955,رياضيات 4,13.0,0.90206313
2560,الهندسة الالكترونية 1,13.0,0.91785204
192096,نظرية الدارات الكهربائية,13.0,0.9102287
192016,نظرية الدارات الكهربائية,13.0,0.9102287
202187,نظرية الدارات الكهربائية,13.0,0.9102287
2891,الحقول الكهرومغناطيسية,13.0,0.91212785
201252,نظرية الدارات الكهربائية,13.0,0.9206068
196042,هندسة ميكانيكية,13.0,0.92064553
3147,هندسة الكترونية,13.0,0.9174779
2220,القياسات الكهربائية وأجهزة القياس,13.0,0.93844384
3298,الحقول الكهرومغناطيسية,13.0,0.91212785
194009,هندسة الكترونية 2,13.0,0.92040896
1167,هندسة ميكانيكية ,13.0,0.91930956
202124,نظرية الدارات الكهربائية,14.0,0.9095961
194048,هندسة الكترونية 1,14.0,0.9140783
3743,الأدوات نصف الناقلة,14.0,0.8927573
191128,التحليل الرياضي,14.0,0.8821374
3496,الأدوات نصف الناقلة,14.0,0.8927573
2117,النظم المنطقية والدارات الرقمية,14.0,0.93803996
2117,النظم المنطقية والدارات الرقمية,14.0,0.93803996
201203,نظرية الدارات الكهربائية,14.0,0.9200408
2126,هندسة الكترونية 2,14.0,0.9143182
191090,تحكم حديث,14.0,0.96503985
191056,نظرية الدارات الكهربائية,14.0,0.9200408
3053,تكنولوجيا المواد الكهربائية,14.0,0.8795421
2687,نظرية الدارات الكهربائية,14.0,0.9539611
191135,هندسة الكترونية,14.0,0.9109368
2552,هندسة الكترونية 2,14.0,0.9143182
206145,النظم المنطقية والدارات الرقمية,14.0,0.93803996
196091,هندسة الكترونية 2,14.0,0.9143182
191048,نظرية الدارات الكهربائية,14.0,0.9200408
194055,نظرية الدارات الكهربائية,14.0,0.91142845
3026,التحليل الرياضي,14.0,0.8821374
201191,الخوارزميات وبنى المعطيات,14.0,0.9341581
3816,رياضيات 3,14.0,0.7406775
201236,نظرية الدارات الكهربائية,14.0,0.9200408
202191,نظرية الدارات الكهربائية,14.0,0.9095961
193012,نظرية الدارات الكهربائية 1,14.0,0.9309875
2669,رياضيات 3,14.0,0.74793637
2313,رياضيات 4,14.0,0.86898154
191099,هندسة الكترونية,14.0,0.9109368
3456,الآلات والقيادة الكهربائية,14.0,0.87342745
202105,نظرية الدارات الكهربائية,14.0,0.9095961
194086,نظرية الدارات الكهربائية,15.0,0.91142845
2241,تكنولوجيا المواد الكهربائية,15.0,0.8779093
212038,الحقول الكهرومغناطيسية,15.0,0.9099953
203114,الأمن الصناعي والاقتصاد الهندسي,15.0,0.8892592
204063,نظرية الدارات الكهربائية,15.0,0.91142845
212105,نظرية الدارات الكهربائية,15.0,0.9095961
1275,رياضيات 4,15.0,0.8554525
2695,الهندسة الإلكترونية 2,15.0,0.9158456
196046,هندسة الكترونية 2,15.0,0.9143182
2307,هندسة الكترونية,15.0,0.9109368
2522,نظرية الدارات الكهربائية,15.0,0.91994077
3791,رياضيات 4,15.0,0.8742683
2202,هندسة الكترونية 2,15.0,0.94031316
1190,نظرية الدارات الكهربائية,15.0,0.91142845
201034,هندسة الكترونية,15.0,0.9109368
214096,مقاومة المواد وخواصها,15.0,0.89660656
204016,نظرية الدارات الكهربائية,15.0,0.91142845
214035,نظرية الدارات الكهربائية,15.0,0.91142845
196137,النظم المنطقية والدارات الرقمية,15.0,0.93803996
224088,هندسة ميكانيكية 1,15.0,0.9163179
3832,الحقول الكهرومغناطيسية,15.0,0.9099953
201073,تحكم حديث,15.0,0.96503985
212124,الحقول الكهرومغناطيسية,15.0,0.9099953
3005,هندسة الكترونية 1,15.0,0.9378087
2648,تكنولوجيا المواد الكهربائية,15.0,0.8779093
205083,الهندسة الالكترونية 1,15.0,0.9158456
